id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
1010,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,FEBRUARI,256.0,MILIMETER,2019
1011,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MARET,466.0,MILIMETER,2019
1012,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,APRIL,378.0,MILIMETER,2019
1013,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MEI,175.0,MILIMETER,2019
1014,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JUNI,10.0,MILIMETER,2019
1015,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JULI,4.0,MILIMETER,2019
1016,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,AGUSTUS,0.0,MILIMETER,2019
1017,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,SEPTEMBER,0.0,MILIMETER,2019
1018,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,OKTOBER,6.0,MILIMETER,2019
1019,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,NOVEMBER,239.0,MILIMETER,2019
1020,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,DESEMBER,179.0,MILIMETER,2019
1021,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JANUARI,283.0,MILIMETER,2019
1022,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,FEBRUARI,353.0,MILIMETER,2019
1023,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MARET,400.0,MILIMETER,2019
1024,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,APRIL,553.0,MILIMETER,2019
1025,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MEI,85.0,MILIMETER,2019
1026,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JUNI,52.0,MILIMETER,2019
1027,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JULI,29.5,MILIMETER,2019
1028,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,AGUSTUS,6.0,MILIMETER,2019
1029,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,SEPTEMBER,0.0,MILIMETER,2019
1030,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,OKTOBER,1.0,MILIMETER,2019
1031,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,NOVEMBER,103.0,MILIMETER,2019
1032,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,DESEMBER,438.0,MILIMETER,2019
1033,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JANUARI,139.0,MILIMETER,2019
1034,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,FEBRUARI,204.0,MILIMETER,2019
1035,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,MARET,321.0,MILIMETER,2019
1036,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,APRIL,374.0,MILIMETER,2019
1037,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,MEI,428.0,MILIMETER,2019
1038,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JUNI,57.0,MILIMETER,2019
1039,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JULI,0.0,MILIMETER,2019
1040,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,AGUSTUS,6.0,MILIMETER,2019
1041,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,SEPTEMBER,0.0,MILIMETER,2019
1042,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,OKTOBER,0.0,MILIMETER,2019
1043,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,NOVEMBER,192.0,MILIMETER,2019
1044,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,DESEMBER,143.0,MILIMETER,2019
1045,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JANUARI,386.0,MILIMETER,2019
1046,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,FEBRUARI,760.0,MILIMETER,2019
1047,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,MARET,511.0,MILIMETER,2019
1048,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,APRIL,858.0,MILIMETER,2019
1049,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,MEI,0.0,MILIMETER,2019
1050,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JUNI,62.0,MILIMETER,2019
1051,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JULI,63.0,MILIMETER,2019
1052,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,AGUSTUS,29.0,MILIMETER,2019
1053,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,SEPTEMBER,0.0,MILIMETER,2019
1054,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,OKTOBER,0.0,MILIMETER,2019
1055,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,NOVEMBER,196.0,MILIMETER,2019
1056,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,DESEMBER,0.0,MILIMETER,2019
1057,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JANUARI,311.0,MILIMETER,2019
1058,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,FEBRUARI,723.0,MILIMETER,2019
1059,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,MARET,504.0,MILIMETER,2019
1060,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,APRIL,623.0,MILIMETER,2019
1061,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,MEI,204.0,MILIMETER,2019
1062,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JUNI,55.0,MILIMETER,2019
1063,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JULI,43.0,MILIMETER,2019
1064,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,AGUSTUS,0.0,MILIMETER,2019
1065,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,SEPTEMBER,3.0,MILIMETER,2019
1066,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,OKTOBER,2.0,MILIMETER,2019
1067,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,NOVEMBER,45.0,MILIMETER,2019
1068,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,DESEMBER,125.0,MILIMETER,2019
1069,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JANUARI,99.0,MILIMETER,2019
1070,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,FEBRUARI,148.0,MILIMETER,2019
1071,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,MARET,457.0,MILIMETER,2019
1072,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,APRIL,341.0,MILIMETER,2019
1073,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,MEI,120.0,MILIMETER,2019
1074,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JUNI,15.0,MILIMETER,2019
1075,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JULI,6.0,MILIMETER,2019
1076,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,AGUSTUS,1.0,MILIMETER,2019
1077,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,SEPTEMBER,1.0,MILIMETER,2019
1078,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,OKTOBER,9.0,MILIMETER,2019
1079,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,NOVEMBER,107.0,MILIMETER,2019
1080,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,DESEMBER,199.0,MILIMETER,2019
1081,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JANUARI,201.0,MILIMETER,2019
1082,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,FEBRUARI,343.0,MILIMETER,2019
1083,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,MARET,546.0,MILIMETER,2019
1084,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,APRIL,356.0,MILIMETER,2019
1085,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,MEI,122.0,MILIMETER,2019
1086,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JUNI,17.5,MILIMETER,2019
1087,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JULI,0.0,MILIMETER,2019
1088,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,AGUSTUS,0.0,MILIMETER,2019
1089,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,SEPTEMBER,0.0,MILIMETER,2019
1090,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,OKTOBER,0.0,MILIMETER,2019
1091,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,NOVEMBER,436.0,MILIMETER,2019
1092,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,DESEMBER,408.0,MILIMETER,2019
1093,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JANUARI,336.0,MILIMETER,2019
1094,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,FEBRUARI,510.0,MILIMETER,2019
1095,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,MARET,346.0,MILIMETER,2019
1096,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,APRIL,361.0,MILIMETER,2019
1097,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,MEI,88.0,MILIMETER,2019
1098,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JUNI,34.0,MILIMETER,2019
1099,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JULI,18.0,MILIMETER,2019
1100,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,AGUSTUS,0.0,MILIMETER,2019
1101,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,SEPTEMBER,1.0,MILIMETER,2019
1102,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,OKTOBER,0.0,MILIMETER,2019
1103,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,NOVEMBER,35.0,MILIMETER,2019
1104,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,DESEMBER,466.0,MILIMETER,2019
1105,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JANUARI,416.0,MILIMETER,2019
1106,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,FEBRUARI,472.0,MILIMETER,2019
1107,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,MARET,747.0,MILIMETER,2019
1108,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,APRIL,361.0,MILIMETER,2019
1109,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,MEI,171.0,MILIMETER,2019
1110,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JUNI,0.0,MILIMETER,2019
1111,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JULI,12.0,MILIMETER,2019
1112,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,AGUSTUS,0.0,MILIMETER,2019
1113,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,SEPTEMBER,3.0,MILIMETER,2019
1114,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,OKTOBER,3.0,MILIMETER,2019
1115,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,NOVEMBER,394.0,MILIMETER,2019
1116,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,DESEMBER,591.0,MILIMETER,2019
1117,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JANUARI,133.0,MILIMETER,2019
1118,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,FEBRUARI,124.0,MILIMETER,2019
1119,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,MARET,475.0,MILIMETER,2019
1120,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,APRIL,322.0,MILIMETER,2019
1121,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,MEI,110.5,MILIMETER,2019
1122,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JUNI,24.5,MILIMETER,2019
1123,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JULI,6.5,MILIMETER,2019
1124,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,AGUSTUS,1.0,MILIMETER,2019
1125,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,SEPTEMBER,1.0,MILIMETER,2019
1126,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,OKTOBER,10.0,MILIMETER,2019
1127,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,NOVEMBER,134.5,MILIMETER,2019
1128,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,DESEMBER,238.5,MILIMETER,2019
1129,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JANUARI,564.0,MILIMETER,2019
1130,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,FEBRUARI,289.0,MILIMETER,2019
1131,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,MARET,0.0,MILIMETER,2019
1132,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,APRIL,410.0,MILIMETER,2019
1133,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,MEI,134.0,MILIMETER,2019
1134,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JUNI,0.0,MILIMETER,2019
1135,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JULI,0.0,MILIMETER,2019
1136,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,AGUSTUS,0.0,MILIMETER,2019
1137,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,SEPTEMBER,0.0,MILIMETER,2019
1138,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,OKTOBER,0.0,MILIMETER,2019
1139,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,NOVEMBER,0.0,MILIMETER,2019
1140,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,DESEMBER,0.0,MILIMETER,2019
1141,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JANUARI,160.0,MILIMETER,2019
1142,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,FEBRUARI,63.0,MILIMETER,2019
1143,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,MARET,625.0,MILIMETER,2019
1144,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,APRIL,257.0,MILIMETER,2019
1145,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,MEI,35.0,MILIMETER,2019
1146,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JUNI,0.0,MILIMETER,2019
1147,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JULI,0.0,MILIMETER,2019
1148,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,AGUSTUS,0.0,MILIMETER,2019
1149,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,SEPTEMBER,0.0,MILIMETER,2019
1150,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,OKTOBER,0.0,MILIMETER,2019
1151,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,NOVEMBER,5.0,MILIMETER,2019
1152,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,DESEMBER,109.0,MILIMETER,2019
1153,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JANUARI,97.0,MILIMETER,2019
1154,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,FEBRUARI,406.0,MILIMETER,2019
1155,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,MARET,372.0,MILIMETER,2019
1156,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,APRIL,471.0,MILIMETER,2019
1157,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,MEI,104.0,MILIMETER,2019
1158,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JUNI,18.0,MILIMETER,2019
1159,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JULI,12.0,MILIMETER,2019
1160,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,AGUSTUS,0.0,MILIMETER,2019
1161,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,SEPTEMBER,0.0,MILIMETER,2019
1162,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,OKTOBER,0.0,MILIMETER,2019
1163,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,NOVEMBER,190.0,MILIMETER,2019
1164,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,DESEMBER,224.0,MILIMETER,2019
1165,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JANUARI,784.0,MILIMETER,2019
1166,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,FEBRUARI,496.0,MILIMETER,2019
1167,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,MARET,830.0,MILIMETER,2019
1168,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,APRIL,527.0,MILIMETER,2019
1169,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,MEI,178.0,MILIMETER,2019
1170,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JUNI,25.0,MILIMETER,2019
1171,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JULI,29.0,MILIMETER,2019
1172,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,AGUSTUS,2.0,MILIMETER,2019
1173,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,SEPTEMBER,2.0,MILIMETER,2019
1174,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,OKTOBER,5.0,MILIMETER,2019
1175,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,NOVEMBER,162.0,MILIMETER,2019
1176,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,DESEMBER,560.0,MILIMETER,2019
1177,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JANUARI,277.0,MILIMETER,2019
1178,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,FEBRUARI,320.7,MILIMETER,2019
1179,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,MARET,390.7,MILIMETER,2019
1180,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,APRIL,354.8,MILIMETER,2019
1181,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,MEI,91.4,MILIMETER,2019
1182,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JUNI,25.2,MILIMETER,2019
1183,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JULI,37.6,MILIMETER,2019
1184,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,AGUSTUS,14.6,MILIMETER,2019
1185,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,SEPTEMBER,6.4,MILIMETER,2019
1186,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,OKTOBER,6.0,MILIMETER,2019
1187,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,NOVEMBER,191.8,MILIMETER,2019
1188,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,DESEMBER,490.0,MILIMETER,2019
1189,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JANUARI,226.0,MILIMETER,2019
1190,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,FEBRUARI,393.0,MILIMETER,2019
1191,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,MARET,519.0,MILIMETER,2019
1192,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,APRIL,288.5,MILIMETER,2019
1193,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,MEI,125.5,MILIMETER,2019
1194,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JUNI,45.0,MILIMETER,2019
1195,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JULI,47.0,MILIMETER,2019
1196,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,AGUSTUS,16.0,MILIMETER,2019
1197,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,SEPTEMBER,14.0,MILIMETER,2019
1198,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,OKTOBER,10.0,MILIMETER,2019
1199,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,NOVEMBER,76.5,MILIMETER,2019
1200,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,DESEMBER,325.5,MILIMETER,2019
1201,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JANUARI,558.0,MILIMETER,2020
1202,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,FEBRUARI,410.0,MILIMETER,2020
1203,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,MARET,195.0,MILIMETER,2020
1204,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,APRIL,368.0,MILIMETER,2020
1205,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,MEI,315.0,MILIMETER,2020
1206,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JUNI,397.0,MILIMETER,2020
1207,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JULI,59.0,MILIMETER,2020
1208,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,AGUSTUS,0.0,MILIMETER,2020
1209,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,SEPTEMBER,171.5,MILIMETER,2020
1210,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,OKTOBER,668.0,MILIMETER,2020
1211,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,NOVEMBER,676.0,MILIMETER,2020
1212,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,DESEMBER,764.0,MILIMETER,2020
1213,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JANUARI,486.0,MILIMETER,2020
1214,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,FEBRUARI,660.0,MILIMETER,2020
1215,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,MARET,513.0,MILIMETER,2020
1216,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,APRIL,339.0,MILIMETER,2020
1217,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,MEI,427.0,MILIMETER,2020
1218,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JUNI,221.0,MILIMETER,2020
1219,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JULI,13.0,MILIMETER,2020
1220,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,AGUSTUS,25.0,MILIMETER,2020
1221,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,SEPTEMBER,92.0,MILIMETER,2020
1222,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,OKTOBER,477.0,MILIMETER,2020
1223,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,NOVEMBER,368.0,MILIMETER,2020
1224,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,DESEMBER,586.0,MILIMETER,2020
1225,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JANUARI,441.0,MILIMETER,2020
1226,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,FEBRUARI,592.0,MILIMETER,2020
1227,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MARET,449.0,MILIMETER,2020
1228,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,APRIL,512.0,MILIMETER,2020
1229,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MEI,267.0,MILIMETER,2020
1230,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JUNI,322.0,MILIMETER,2020
1231,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JULI,67.0,MILIMETER,2020
1232,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,AGUSTUS,85.0,MILIMETER,2020
1233,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,SEPTEMBER,334.0,MILIMETER,2020
1234,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,OKTOBER,737.0,MILIMETER,2020
1235,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,NOVEMBER,588.0,MILIMETER,2020
1236,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,DESEMBER,320.0,MILIMETER,2020
1237,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JANUARI,64.9,MILIMETER,2020
1238,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,FEBRUARI,98.0,MILIMETER,2020
1239,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MARET,119.2,MILIMETER,2020
1240,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,APRIL,46.3,MILIMETER,2020
1241,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MEI,998.8,MILIMETER,2020
1242,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JUNI,308.3,MILIMETER,2020
1243,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JULI,95.6,MILIMETER,2020
1244,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,AGUSTUS,58.4,MILIMETER,2020
1245,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,SEPTEMBER,99.3,MILIMETER,2020
1246,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,OKTOBER,336.6,MILIMETER,2020
1247,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,NOVEMBER,220.0,MILIMETER,2020
1248,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,DESEMBER,167.3,MILIMETER,2020
1249,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JANUARI,200.0,MILIMETER,2020
1250,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,FEBRUARI,307.0,MILIMETER,2020
1251,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MARET,195.0,MILIMETER,2020
1252,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,APRIL,336.0,MILIMETER,2020
1253,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MEI,209.0,MILIMETER,2020
1254,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JUNI,207.0,MILIMETER,2020
1255,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JULI,70.0,MILIMETER,2020
1256,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,AGUSTUS,38.0,MILIMETER,2020
1257,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,SEPTEMBER,177.0,MILIMETER,2020
1258,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,OKTOBER,230.0,MILIMETER,2020
